1.200000e+00 9.103140e-01 9.181687e-01 -8.537410e-02
1.212500e+00 9.136060e-01 9.149475e-01 -8.888856e-02
1.225000e+00 9.167998e-01 9.119156e-01 -9.220784e-02
1.237500e+00 9.198972e-01 9.090686e-01 -9.533470e-02
1.250000e+00 9.229002e-01 9.064025e-01 -9.827185e-02
1.262500e+00 9.258109e-01 9.039132e-01 -1.010219e-01
1.275000e+00 9.286311e-01 9.015972e-01 -1.035874e-01
1.287500e+00 9.313628e-01 8.994508e-01 -1.059709e-01
1.300000e+00 9.340081e-01 8.974707e-01 -1.081748e-01
1.312500e+00 9.365687e-01 8.956537e-01 -1.102015e-01
1.325000e+00 9.390467e-01 8.939967e-01 -1.120532e-01
1.337500e+00 9.414439e-01 8.924969e-01 -1.137323e-01
1.350000e+00 9.437623e-01 8.911514e-01 -1.152409e-01
1.362500e+00 9.460038e-01 8.899578e-01 -1.165812e-01
1.375000e+00 9.481702e-01 8.889136e-01 -1.177553e-01
1.387500e+00 9.502634e-01 8.880163e-01 -1.187652e-01
1.400000e+00 9.522853e-01 8.872638e-01 -1.196129e-01
1.412500e+00 9.542376e-01 8.866540e-01 -1.203004e-01
1.425000e+00 9.561221e-01 8.861849e-01 -1.208297e-01
1.437500e+00 9.579407e-01 8.858546e-01 -1.212024e-01
1.450000e+00 9.596952e-01 8.856614e-01 -1.214206e-01
1.462500e+00 9.613871e-01 8.856035e-01 -1.214859e-01
1.475000e+00 9.630183e-01 8.856795e-01 -1.214002e-01
1.487500e+00 9.645905e-01 8.858877e-01 -1.211651e-01
1.500000e+00 9.661053e-01 8.862269e-01 -1.207822e-01
1.512500e+00 9.675643e-01 8.866958e-01 -1.202534e-01
1.525000e+00 9.689692e-01 8.872930e-01 -1.195800e-01
1.537500e+00 9.703215e-01 8.880176e-01 -1.187638e-01
1.550000e+00 9.716228e-01 8.888683e-01 -1.178062e-01
1.562500e+00 9.728747e-01 8.898444e-01 -1.167087e-01
1.575000e+00 9.740786e-01 8.909448e-01 -1.154728e-01
1.587500e+00 9.752361e-01 8.921687e-01 -1.141001e-01
1.600000e+00 9.763485e-01 8.935153e-01 -1.125918e-01
1.612500e+00 9.774172e-01 8.949841e-01 -1.109493e-01
1.625000e+00 9.784438e-01 8.965743e-01 -1.091741e-01
1.637500e+00 9.794295e-01 8.982853e-01 -1.072675e-01
1.650000e+00 9.803756e-01 9.001168e-01 -1.052307e-01
1.662500e+00 9.812835e-01 9.020682e-01 -1.030651e-01
1.675000e+00 9.821545e-01 9.041392e-01 -1.007719e-01
1.687500e+00 9.829897e-01 9.063295e-01 -9.835238e-02
1.700000e+00 9.837905e-01 9.086387e-01 -9.580770e-02
1.712500e+00 9.845579e-01 9.110668e-01 -9.313908e-02
1.725000e+00 9.852931e-01 9.136135e-01 -9.034768e-02
1.737500e+00 9.859974e-01 9.162787e-01 -8.743465e-02
1.750000e+00 9.866717e-01 9.190625e-01 -8.440113e-02
1.762500e+00 9.873171e-01 9.219648e-01 -8.124821e-02
1.775000e+00 9.879347e-01 9.249857e-01 -7.797699e-02
1.787500e+00 9.885255e-01 9.281253e-01 -7.458853e-02
1.800000e+00 9.890905e-01 9.313838e-01 -7.108388e-02
1.812500e+00 9.896306e-01 9.347613e-01 -6.746408e-02
1.825000e+00 9.901468e-01 9.382582e-01 -6.373014e-02
1.837500e+00 9.906399e-01 9.418747e-01 -5.988306e-02
1.850000e+00 9.911110e-01 9.456112e-01 -5.592382e-02
1.862500e+00 9.915607e-01 9.494681e-01 -5.185338e-02
1.875000e+00 9.919900e-01 9.534458e-01 -4.767269e-02
1.887500e+00 9.923996e-01 9.575449e-01 -4.338269e-02
1.900000e+00 9.927903e-01 9.617658e-01 -3.898428e-02
1.912500e+00 9.931629e-01 9.661092e-01 -3.447838e-02
1.925000e+00 9.935182e-01 9.705757e-01 -2.986587e-02
1.937500e+00 9.938567e-01 9.751659e-01 -2.514763e-02
1.950000e+00 9.941792e-01 9.798806e-01 -2.032451e-02
1.962500e+00 9.944864e-01 9.847206e-01 -1.539736e-02
1.975000e+00 9.947789e-01 9.896865e-01 -1.036701e-02
1.987500e+00 9.950573e-01 9.947794e-01 -5.234293e-03
2.000000e+00 9.953221e-01 1.000000e+00 -6.470417e-09
2.012500e+00 9.955741e-01 1.005349e+00 5.335048e-03
2.025000e+00 9.958137e-01 1.010828e+00 1.077010e-02
2.037500e+00 9.960415e-01 1.016438e+00 1.630436e-02
2.050000e+00 9.962580e-01 1.022179e+00 2.193708e-02
2.062500e+00 9.964636e-01 1.028054e+00 2.766751e-02
2.075000e+00 9.966589e-01 1.034062e+00 3.349491e-02
2.087500e+00 9.968444e-01 1.040206e+00 3.941856e-02
2.100000e+00 9.970204e-01 1.046486e+00 4.543773e-02
2.112500e+00 9.971874e-01 1.052904e+00 5.155172e-02
2.125000e+00 9.973458e-01 1.059461e+00 5.775984e-02
2.137500e+00 9.974961e-01 1.066158e+00 6.406140e-02
2.150000e+00 9.976385e-01 1.072997e+00 7.045572e-02
2.162500e+00 9.977734e-01 1.079980e+00 7.694214e-02
2.175000e+00 9.979013e-01 1.087107e+00 8.352000e-02
2.187500e+00 9.980224e-01 1.094381e+00 9.018865e-02
2.200000e+00 9.981370e-01 1.101802e+00 9.694746e-02
2.212500e+00 9.982455e-01 1.109374e+00 1.037958e-01
2.225000e+00 9.983482e-01 1.117097e+00 1.107330e-01
2.237500e+00 9.984453e-01 1.124972e+00 1.177585e-01
