0.00186392	 0.970871	 -0.242281	 -0.969133	 0.243893	 -0.00173794	 -0.00161179	 0.463947	 0.432929	 0.468467	 0.431796	 -0.932413	 -0.864724
0.00192157	 0.970898	 -0.242256	 -0.969106	 0.243918	 -0.00179169	 -0.00166164	 0.463877	 0.432946	 0.468537	 0.431778	 -0.932413	 -0.864724
0.00197922	 0.970925	 -0.242231	 -0.969079	 0.243943	 -0.00184544	 -0.00171149	 0.463807	 0.432963	 0.468607	 0.43176	 -0.932414	 -0.864723
0.00203687	 0.970951	 -0.242206	 -0.969052	 0.243968	 -0.0018992	 -0.00176134	 0.463737	 0.43298	 0.468677	 0.431743	 -0.932414	 -0.864723
0.00209452	 0.970978	 -0.242181	 -0.969025	 0.243992	 -0.00195295	 -0.00181119	 0.463668	 0.432998	 0.468747	 0.431725	 -0.932415	 -0.864722
0.00215217	 0.971005	 -0.242156	 -0.968998	 0.244017	 -0.0020067	 -0.00186104	 0.463598	 0.433015	 0.468817	 0.431707	 -0.932415	 -0.864722
0.00220981	 0.971032	 -0.242131	 -0.968971	 0.244042	 -0.00206045	 -0.00191089	 0.463528	 0.433032	 0.468887	 0.431689	 -0.932415	 -0.864721
0.00226746	 0.971058	 -0.242106	 -0.968944	 0.244067	 -0.00211421	 -0.00196074	 0.463459	 0.433049	 0.468957	 0.431671	 -0.932416	 -0.864721
0.00232511	 0.971085	 -0.242081	 -0.968917	 0.244092	 -0.00216796	 -0.00201059	 0.463389	 0.433067	 0.469027	 0.431654	 -0.932416	 -0.86472
0.00238276	 0.971112	 -0.242056	 -0.96889	 0.244117	 -0.00222171	 -0.00206044	 0.463319	 0.433084	 0.469097	 0.431636	 -0.932417	 -0.86472
0.00244041	 0.971138	 -0.242031	 -0.968863	 0.244142	 -0.00227546	 -0.00211029	 0.46325	 0.433101	 0.469168	 0.431618	 -0.932417	 -0.864719
0.00249806	 0.971165	 -0.242007	 -0.968836	 0.244167	 -0.00232922	 -0.00216014	 0.46318	 0.433118	 0.469238	 0.4316	 -0.932418	 -0.864719
0.00255571	 0.971192	 -0.241982	 -0.968809	 0.244192	 -0.00238297	 -0.00220999	 0.46311	 0.433136	 0.469308	 0.431582	 -0.932418	 -0.864718
0.00261335	 0.971219	 -0.241957	 -0.968782	 0.244216	 -0.00243672	 -0.00225984	 0.463041	 0.433153	 0.469378	 0.431565	 -0.932419	 -0.864717
0.002671	 0.971245	 -0.241932	 -0.968755	 0.244241	 -0.00249047	 -0.00230969	 0.462971	 0.43317	 0.469448	 0.431547	 -0.932419	 -0.864717
