
 

 

 
0, 1, 0
0.01, 1, 0
0.03, 1, 0
0.07, 1, 0
0.15, 1, 0
0.31, 1, 0
0.63, 1, 0
1.27, 1, 0
2.55, 1, 0
5.11, 1, 0
10, 1, 0

 
0, 1, -0.5
0.000185014, 0.999907, -0.5
0.000363548, 0.999818, -0.5
0.000538145, 0.999731, -0.5
0.000710326, 0.999645, -0.5
0.000881011, 0.999559, -0.5
0.00105077, 0.999475, -0.5
0.00121994, 0.99939, -0.5
0.00138875, 0.999306, -0.5
0.00155734, 0.999221, -0.499999
0.00172578, 0.999137, -0.499999
0.00189413, 0.999053, -0.499999
0.00206242, 0.998969, -0.499999
0.00223067, 0.998885, -0.499999
0.0023989, 0.998801, -0.499999
0.00256711, 0.998716, -0.499998
0.00273531, 0.998632, -0.499998
0.0029035, 0.998548, -0.499998
0.00307168, 0.998464, -0.499998
0.00323985, 0.99838, -0.499997
0.00340803, 0.998296, -0.499997
0.00357619, 0.998212, -0.499997
0.00374435, 0.998128, -0.499996
0.00391251, 0.998044, -0.499996
0.00408066, 0.99796, -0.499996
0.00424881, 0.997876, -0.499995
0.00441695, 0.997792, -0.499995
0.00458509, 0.997707, -0.499995
0.00475323, 0.997623, -0.499994
0.00492136, 0.997539, -0.499994
0.00508949, 0.997455, -0.499994
0.00525762, 0.997371, -0.499993
0.00542574, 0.997287, -0.499993
0.00559385, 0.997203, -0.499992
0.00576196, 0.997119, -0.499992
0.00593007, 0.997035, -0.499991
0.00609818, 0.996951, -0.499991
0.00626628, 0.996867, -0.49999
0.00643437, 0.996783, -0.49999
0.00660247, 0.996699, -0.499989
0.00677055, 0.996615, -0.499989
0.00693864, 0.996531, -0.499988
0.00710672, 0.996447, -0.499987
0.0072748, 0.996363, -0.499987
0.00744287, 0.996279, -0.499986
0.00761094, 0.996195, -0.499986
0.007779, 0.996111, -0.499985
0.00794706, 0.996027, -0.499984
0.00811512, 0.995942, -0.499984
0.00828317, 0.995858, -0.499983
0.00845122, 0.995774, -0.499982
0.00861926, 0.99569, -0.499981
0.0087873, 0.995606, -0.499981
0.00895534, 0.995522, -0.49998
0.00912337, 0.995438, -0.499979
0.0092914, 0.995354, -0.499978
0.00945942, 0.99527, -0.499978
0.00962745, 0.995186, -0.499977
0.00979546, 0.995102, -0.499976
0.00996347, 0.995018, -0.499975
0.0101315, 0.994934, -0.499974
0.0102995, 0.99485, -0.499973
0.0104675, 0.994766, -0.499973
0.0106355, 0.994682, -0.499972
0.0108035, 0.994598, -0.499971
0.0109715, 0.994514, -0.49997
0.0111394, 0.99443, -0.499969
0.0113074, 0.994346, -0.499968
0.0114754, 0.994262, -0.499967
0.0116434, 0.994178, -0.499966
0.0118113, 0.994094, -0.499965
0.0119793, 0.99401, -0.499964
0.0121473, 0.993927, -0.499963
0.0123152, 0.993843, -0.499962
0.0124832, 0.993759, -0.499961
0.0126511, 0.993675, -0.49996
0.0128191, 0.993591, -0.499959
0.012987, 0.993507, -0.499958
0.013155, 0.993423, -0.499957
0.0133229, 0.993339, -0.499956
0.0134908, 0.993255, -0.499955
0.0136587, 0.993171, -0.499953
0.0138267, 0.993087, -0.499952
0.0139946, 0.993003, -0.499951
0.0141625, 0.992919, -0.49995
0.0143304, 0.992835, -0.499949
0.0144983, 0.992751, -0.499947
0.0146662, 0.992667, -0.499946
0.0148341, 0.992583, -0.499945
0.015002, 0.992499, -0.499944
0.0151699, 0.992415, -0.499942
0.0153378, 0.992331, -0.499941
0.0155056, 0.992247, -0.49994
0.0156735, 0.992164, -0.499939
0.0158414, 0.99208, -0.499937
0.0160093, 0.991996, -0.499936
0.0161771, 0.991912, -0.499935
0.016345, 0.991828, -0.499933
0.0165128, 0.991744, -0.499932
0.0166807, 0.99166, -0.49993
0.0168485, 0.991576, -0.499929
0.0170164, 0.991492, -0.499928
0.0171842, 0.991408, -0.499926
0.0173521, 0.991324, -0.499925
0.0175199, 0.991241, -0.499923
0.0176877, 0.991157, -0.499922
0.0178555, 0.991073, -0.49992
0.0180234, 0.990989, -0.499919
0.0181912, 0.990905, -0.499917
0.018359, 0.990821, -0.499916
0.0185268, 0.990737, -0.499914
0.0186946, 0.990653, -0.499913
0.0188624, 0.990569, -0.499911
0.0190302, 0.990485, -0.499909
0.019198, 0.990402, -0.499908
0.0193658, 0.990318, -0.499906
0.0195336, 0.990234, -0.499905
0.0197014, 0.99015, -0.499903
0.0198691, 0.990066, -0.499901
0.0200369, 0.989982, -0.4999
0.0202047, 0.989898, -0.499898
0.0203724, 0.989814, -0.499896
0.0205402, 0.989731, -0.499895
0.0207079, 0.989647, -0.499893
0.0208757, 0.989563, -0.499891
0.0210434, 0.989479, -0.499889
0.0212112, 0.989395, -0.499888
0.0213789, 0.989311, -0.499886
0.0215467, 0.989227, -0.499884
0.0217144, 0.989144, -0.499882
0.0218821, 0.98906, -0.49988
0.0220499, 0.988976, -0.499878
0.0222176, 0.988892, -0.499877
0.0223853, 0.988808, -0.499875
0.022553, 0.988724, -0.499873
0.0227207, 0.988641, -0.499871
0.0228884, 0.988557, -0.499869
0.0230561, 0.988473, -0.499867
0.0232238, 0.988389, -0.499865
0.0233915, 0.988305, -0.499863
0.0235592, 0.988221, -0.499861
0.0237269, 0.988138, -0.499859
0.0238946, 0.988054, -0.499857
0.0240622, 0.98797, -0.499855
0.0242299, 0.987886, -0.499853
0.0243976, 0.987802, -0.499851
0.0245652, 0.987719, -0.499849
0.0247329, 0.987635, -0.499847
0.0249006, 0.987551, -0.499845
0.0250682, 0.987467, -0.499843
0.0252359, 0.987383, -0.499841
0.0254035, 0.9873, -0.499839
0.0255711, 0.987216, -0.499837
0.0257388, 0.987132, -0.499834
0.0259064, 0.987048, -0.499832
0.026074, 0.986964, -0.49983
0.0262417, 0.986881, -0.499828
0.0264093, 0.986797, -0.499826
0.0265769, 0.986713, -0.499823
0.0267445, 0.986629, -0.499821
0.0269121, 0.986546, -0.499819
0.0270797, 0.986462, -0.499817
0.0272473, 0.986378, -0.499814
0.0274149, 0.986294, -0.499812
0.0275825, 0.98621, -0.49981
0.0277501, 0.986127, -0.499807
0.0279177, 0.986043, -0.499805
0.0280852, 0.985959, -0.499803
0.0282528, 0.985875, -0.4998
0.0284204, 0.985792, -0.499798
0.028588, 0.985708, -0.499796
0.0287555, 0.985624, -0.499793
0.0289231, 0.98554, -0.499791
0.0290906, 0.985457, -0.499788
0.0292582, 0.985373, -0.499786
0.0294257, 0.985289, -0.499784
0.0295933, 0.985206, -0.499781
0.0297608, 0.985122, -0.499779
0.0299284, 0.985038, -0.499776
0.0300959, 0.984954, -0.499774
0.0302634, 0.984871, -0.499771
0.0304309, 0.984787, -0.499769
0.0305985, 0.984703, -0.499766
0.030766, 0.984619, -0.499763
0.0309335, 0.984536, -0.499761
0.031101, 0.984452, -0.499758
0.0312685, 0.984368, -0.499756
0.031436, 0.984285, -0.499753
0.0316035, 0.984201, -0.49975
0.031771, 0.984117, -0.499748
0.0319385, 0.984033, -0.499745
0.032106, 0.98395, -0.499742
0.0322734, 0.983866, -0.49974
0.0324409, 0.983782, -0.499737
0.0326084, 0.983699, -0.499734
0.0327758, 0.983615, -0.499731
0.0329433, 0.983531, -0.499729
0.0331108, 0.983448, -0.499726
0.0332782, 0.983364, -0.499723
0.0334457, 0.98328, -0.49972
0.0336131, 0.983197, -0.499718
0.0337806, 0.983113, -0.499715
0.033948, 0.983029, -0.499712
0.0341154, 0.982946, -0.499709
0.0342829, 0.982862, -0.499706
0.0344503, 0.982778, -0.499703
0.0346177, 0.982695, -0.4997
0.0347851, 0.982611, -0.499698
0.0349525, 0.982527, -0.499695
0.03512, 0.982444, -0.499692
0.0352874, 0.98236, -0.499689
0.0354548, 0.982276, -0.499686
0.0356222, 0.982193, -0.499683
0.0357896, 0.982109, -0.49968
0.035957, 0.982025, -0.499677
0.0361243, 0.981942, -0.499674
0.0362917, 0.981858, -0.499671
0.0364591, 0.981774, -0.499668
0.0366265, 0.981691, -0.499665
0.0367938, 0.981607, -0.499662
0.0369612, 0.981524, -0.499659
0.0371286, 0.98144, -0.499655
0.0372959, 0.981356, -0.499652
0.0374633, 0.981273, -0.499649
0.0376306, 0.981189, -0.499646
0.037798, 0.981106, -0.499643
