0.01017	0.999947	0.0101697	1.13	0.42666
0.01026	0.999946	0.0102597	1.14	0.417595
0.01035	0.999945	0.0103497	1.15	0.408487
0.01044	0.999943	0.0104397	1.16	0.39934
0.01053	0.999942	0.0105297	1.17	0.390152
0.01062	0.999941	0.0106197	1.18	0.380925
0.01071	0.999939	0.0107097	1.19	0.37166
0.0108	0.999938	0.0107997	1.2	0.362358
0.01089	0.999937	0.0108897	1.21	0.353019
0.01098	0.999935	0.0109797	1.22	0.343646
0.01107	0.999934	0.0110697	1.23	0.334238
0.01116	0.999933	0.0111597	1.24	0.324796
0.01125	0.999931	0.0112497	1.25	0.315322
0.01134	0.99993	0.0113397	1.26	0.305817
0.01143	0.999929	0.0114297	1.27	0.296281
0.01152	0.999927	0.0115197	1.28	0.286715
0.01161	0.999926	0.0116097	1.29	0.277121
0.0117	0.999925	0.0116996	1.3	0.267499
0.01179	0.999923	0.0117896	1.31	0.25785
0.01188	0.999922	0.0118796	1.32	0.248175
0.01197	0.99992	0.0119696	1.33	0.238476
0.01206	0.999919	0.0120596	1.34	0.228753
0.01215	0.999918	0.0121496	1.35	0.219007
0.01224	0.999916	0.0122396	1.36	0.209239
0.01233	0.999915	0.0123296	1.37	0.19945
0.01242	0.999914	0.0124196	1.38	0.189641
0.01251	0.999912	0.0125096	1.39	0.179813
0.0126	0.999911	0.0125996	1.4	0.169967
0.01269	0.99991	0.0126896	1.41	0.160104
0.01278	0.999908	0.0127796	1.42	0.150225
0.01287	0.999907	0.0128695	1.43	0.140332
0.01296	0.999906	0.0129595	1.44	0.130424
0.01305	0.999904	0.0130495	1.45	0.120503
0.01314	0.999903	0.0131395	1.46	0.11057
0.01323	0.999902	0.0132295	1.47	0.100626
0.01332	0.9999	0.0133195	1.48	0.0906716
0.01341	0.999899	0.0134095	1.49	0.0807084
0.0135	0.999898	0.0134995	1.5	0.0707372
0.01359	0.999896	0.0135895	1.51	0.0607589
0.01368	0.999895	0.0136795	1.52	0.0507745
0.01377	0.999893	0.0137695	1.53	0.040785
0.01386	0.999892	0.0138594	1.54	0.0307915
0.01395	0.999891	0.0139494	1.55	0.0207948
0.01404	0.999889	0.0140394	1.56	0.0107961
0.01413	0.999888	0.0141294	1.57	0.000796327
0.01422	0.999887	0.0142194	1.58	-0.00920354
0.01431	0.999885	0.0143094	1.59	-0.0192025
0.0144	0.999884	0.0143994	1.6	-0.0291995
0.01449	0.999883	0.0144894	1.61	-0.0391936
0.01458	0.999881	0.0145794	1.62	-0.0491838
0.01467	0.99988	0.0146694	1.63	-0.0591691
0.01476	0.999879	0.0147593	1.64	-0.0691484
0.01485	0.999877	0.0148493	1.65	-0.0791209
0.01494	0.999876	0.0149393	1.66	-0.0890854
0.01503	0.999875	0.0150293	1.67	-0.099041
0.01512	0.999873	0.0151193	1.68	-0.108987
0.01521	0.999872	0.0152093	1.69	-0.118922
0.0153	0.999871	0.0152993	1.7	-0.128844
0.01539	0.999869	0.0153893	1.71	-0.138755
0.01548	0.999868	0.0154793	1.72	-0.148651
0.01557	0.999866	0.0155692	1.73	-0.158532
0.01566	0.999865	0.0156592	1.74	-0.168397
0.01575	0.999864	0.0157492	1.75	-0.178246
0.01584	0.999862	0.0158392	1.76	-0.188077
0.01593	0.999861	0.0159292	1.77	-0.197889
0.01602	0.99986	0.0160192	1.78	-0.207681
0.01611	0.999858	0.0161092	1.79	-0.217452
0.0162	0.999857	0.0161992	1.8	-0.227202
0.01629	0.999856	0.0162891	1.81	-0.236929
0.01638	0.999854	0.0163791	1.82	-0.246632
0.01647	0.999853	0.0164691	1.83	-0.256311
0.01656	0.999852	0.0165591	1.84	-0.265964
0.01665	0.99985	0.0166491	1.85	-0.27559
0.01674	0.999849	0.0167391	1.86	-0.285189
0.01683	0.999848	0.0168291	1.87	-0.294759
0.01692	0.999846	0.016919	1.88	-0.3043
0.01701	0.999845	0.017009	1.89	-0.313811
0.0171	0.999844	0.017099	1.9	-0.32329
0.01719	0.999842	0.017189	1.91	-0.332736
0.01728	0.999841	0.017279	1.92	-0.34215
0.01737	0.999839	0.017369	1.93	-0.351529
0.01746	0.999838	0.017459	1.94	-0.360873
0.01755	0.999837	0.0175489	1.95	-0.370181
0.01764	0.999835	0.0176389	1.96	-0.379452
0.01773	0.999834	0.0177289	1.97	-0.388685
0.01782	0.999833	0.0178189	1.98	-0.397879
