5.31 0.0520447  -0.48561 0.00451486 0.459592
5.32 0.0516234  -0.485288 0.00800586 0.460364
5.33 0.0512054  -0.484959 0.0114964 0.461081
5.34 0.0507905  -0.484622 0.0149863 0.461744
5.35 0.0503789  -0.484278 0.0184754 0.462352
5.36 0.0499704  -0.483927 0.0219635 0.462905
5.37 0.049565  -0.483569 0.0254503 0.463404
5.38 0.0491627  -0.483204 0.0289357 0.463848
5.39 0.0487636  -0.482832 0.0324195 0.464237
5.4 0.0483675  -0.482453 0.0359016 0.464571
5.41 0.0479744  -0.482067 0.0393816 0.464851
5.42 0.0475844  -0.481674 0.0428595 0.465075
5.43 0.0471974  -0.481274 0.046335 0.465245
5.44 0.0468134  -0.480867 0.0498079 0.46536
5.45 0.0464323  -0.480454 0.0532781 0.46542
5.46 0.0460542  -0.480034 0.0567454 0.465426
5.47 0.045679  -0.479607 0.0602096 0.465376
5.48 0.0453067  -0.479173 0.0636705 0.465272
5.49 0.0449373  -0.478733 0.0671279 0.465114
5.5 0.0445707  -0.478286 0.0705816 0.4649
5.51 0.044207  -0.477832 0.0740315 0.464633
5.52 0.0438461  -0.477372 0.0774773 0.46431
5.53 0.043488  -0.476906 0.080919 0.463934
5.54 0.0431326  -0.476433 0.0843562 0.463503
5.55 0.0427801  -0.475954 0.0877888 0.463017
5.56 0.0424302  -0.475468 0.0912167 0.462478
5.57 0.0420831  -0.474976 0.0946396 0.461884
5.58 0.0417387  -0.474477 0.0980574 0.461237
5.59 0.041397  -0.473973 0.10147 0.460535
5.6 0.0410579  -0.473462 0.104877 0.45978
5.61 0.0407215  -0.472945 0.108278 0.458971
5.62 0.0403877  -0.472421 0.111674 0.458109
5.63 0.0400565  -0.471892 0.115063 0.457193
5.64 0.0397279  -0.471356 0.118447 0.456224
5.65 0.0394018  -0.470815 0.121824 0.455202
5.66 0.0390783  -0.470267 0.125194 0.454127
5.67 0.0387574  -0.469714 0.128558 0.452999
5.68 0.0384389  -0.469154 0.131915 0.451819
5.69 0.0381229  -0.468589 0.135265 0.450586
5.7 0.0378094  -0.468018 0.138607 0.4493
5.71 0.0374984  -0.467441 0.141942 0.447963
5.72 0.0371898  -0.466858 0.14527 0.446573
5.73 0.0368836  -0.466269 0.14859 0.445132
5.74 0.0365799  -0.465675 0.151902 0.443639
5.75 0.0362785  -0.465075 0.155206 0.442095
5.76 0.0359795  -0.464469 0.158502 0.4405
5.77 0.0356828  -0.463858 0.161789 0.438853
5.78 0.0353885  -0.463241 0.165068 0.437156
5.79 0.0350964  -0.462618 0.168338 0.435409
5.8 0.0348067  -0.46199 0.171599 0.433611
5.81 0.0345193  -0.461357 0.174851 0.431763
5.82 0.0342341  -0.460718 0.178094 0.429865
5.83 0.0339512  -0.460073 0.181328 0.427918
5.84 0.0336705  -0.459424 0.184552 0.425921
5.85 0.033392  -0.458769 0.187766 0.423875
5.86 0.0331157  -0.458108 0.190971 0.42178
5.87 0.0328416  -0.457443 0.194165 0.419637
5.88 0.0325697  -0.456772 0.19735 0.417446
5.89 0.0322999  -0.456096 0.200524 0.415207
5.9 0.0320323  -0.455415 0.203687 0.412919
5.91 0.0317668  -0.454728 0.20684 0.410585
5.92 0.0315034  -0.454037 0.209983 0.408203
5.93 0.031242  -0.45334 0.213114 0.405775
5.94 0.0309828  -0.452639 0.216234 0.4033
5.95 0.0307256  -0.451932 0.219343 0.400778
5.96 0.0304704  -0.45122 0.222441 0.398211
5.97 0.0302173  -0.450504 0.225527 0.395598
5.98 0.0299662  -0.449782 0.228601 0.39294
5.99 0.0297171  -0.449056 0.231664 0.390237
6 0.0294699  -0.448325 0.234715 0.387489
6.01 0.0292247  -0.447589 0.237753 0.384697
6.02 0.0289815  -0.446848 0.24078 0.381861
6.03 0.0287402  -0.446103 0.243794 0.378982
6.04 0.0285008  -0.445353 0.246795 0.376059
6.05 0.0282634  -0.444598 0.249784 0.373093
6.06 0.0280278  -0.443839 0.25276 0.370085
6.07 0.0277941  -0.443075 0.255723 0.367034
6.08 0.0275623  -0.442306 0.258672 0.363942
6.09 0.0273323  -0.441533 0.261609 0.360808
6.1 0.0271042  -0.440755 0.264532 0.357633
6.11 0.0268779  -0.439973 0.267442 0.354418
6.12 0.0266534  -0.439186 0.270338 0.351162
6.13 0.0264307  -0.438395 0.273221 0.347867
6.14 0.0262098  -0.4376 0.276089 0.344531
6.15 0.0259906  -0.4368 0.278944 0.341157
6.16 0.0257732  -0.435996 0.281784 0.337744
6.17 0.0255576  -0.435187 0.28461 0.334293
6.18 0.0253436  -0.434375 0.287422 0.330803
6.19 0.0251314  -0.433558 0.290219 0.327277
6.2 0.0249209  -0.432737 0.293001 0.323713
6.21 0.0247121  -0.431911 0.295769 0.320112
6.22 0.0245049  -0.431082 0.298522 0.316476
6.23 0.0242994  -0.430248 0.301259 0.312803
6.24 0.0240956  -0.429411 0.303982 0.309095
6.25 0.0238934  -0.428569 0.306689 0.305352
6.26 0.0236929  -0.427723 0.309381 0.301575
6.27 0.0234939  -0.426874 0.312057 0.297764
6.28 0.0232965  -0.42602 0.314718 0.293919
6.29 0.0231008  -0.425162 0.317363 0.29004
6.3 0.0229066  -0.424301 0.319992 0.286129
6.31 0.022714  -0.423435 0.322605 0.282186
6.32 0.0225229  -0.422566 0.325202 0.278211
6.33 0.0223334  -0.421693 0.327782 0.274205
6.34 0.0221454  -0.420816 0.330347 0.270168
6.35 0.0219589  -0.419936 0.332895 0.266101
6.36 0.0217739  -0.419051 0.335426 0.262003
6.37 0.0215904  -0.418163 0.337941 0.257876
6.38 0.0214084  -0.417272 0.340438 0.25372
6.39 0.0212279  -0.416376 0.34292 0.249536
6.4 0.0210488  -0.415477 0.345384 0.245323
6.41 0.0208712  -0.414575 0.347831 0.241084
6.42 0.020695  -0.413669 0.35026 0.236817
6.43 0.0205203  -0.412759 0.352673 0.232523
6.44 0.0203469  -0.411846 0.355068 0.228203
6.45 0.020175  -0.410929 0.357445 0.223858
6.46 0.0200044  -0.410009 0.359805 0.219488
6.47 0.0198353  -0.409085 0.362148 0.215093
6.48 0.0196675  -0.408159 0.364472 0.210674
6.49 0.019501  -0.407228 0.366779 0.206232
6.5 0.0193359  -0.406295 0.369067 0.201766
6.51 0.0191722  -0.405358 0.371338 0.197278
6.52 0.0190098  -0.404417 0.37359 0.192768
6.53 0.0188487  -0.403474 0.375824 0.188237
6.54 0.0186889  -0.402527 0.37804 0.183684
6.55 0.0185304  -0.401577 0.380237 0.179111
6.56 0.0183732  -0.400624 0.382415 0.174518
6.57 0.0182173  -0.399668 0.384576 0.169905
6.58 0.0180626  -0.398708 0.386717 0.165274
6.59 0.0179092  -0.397746 0.388839 0.160624
6.6 0.017757  -0.39678 0.390943 0.155956
6.61 0.0176061  -0.395812 0.393028 0.151271
6.62 0.0174564  -0.39484 0.395093 0.146569
6.63 0.017308  -0.393865 0.39714 0.141851
6.64 0.0171607  -0.392888 0.399167 0.137117
6.65 0.0170147  -0.391907 0.401175 0.132368
6.66 0.0168698  -0.390923 0.403163 0.127604
6.67 0.0167261  -0.389937 0.405132 0.122825
6.68 0.0165836  -0.388948 0.407082 0.118034
6.69 0.0164423  -0.387955 0.409012 0.113229
6.7 0.0163021  -0.38696 0.410922 0.108412
6.71 0.016163  -0.385963 0.412812 0.103582
6.72 0.0160251  -0.384962 0.414683 0.0987412
6.73 0.0158883  -0.383959 0.416534 0.0938894
6.74 0.0157526  -0.382953 0.418364 0.0890272
6.75 0.0156181  -0.381944 0.420175 0.0841552
6.76 0.0154846  -0.380932 0.421966 0.0792738
6.77 0.0153522  -0.379918 0.423736 0.0743837
6.78 0.0152209  -0.378902 0.425486 0.0694853
6.79 0.0150907  -0.377882 0.427216 0.0645793
6.8 0.0149615  -0.37686 0.428926 0.0596661
6.81 0.0148335  -0.375836 0.430615 0.0547463
6.82 0.0147064  -0.374809 0.432283 0.0498206
6.83 0.0145804  -0.373779 0.433931 0.0448893
6.84 0.0144554  -0.372747 0.435558 0.039953
6.85 0.0143315  -0.371712 0.437165 0.0350124
6.86 0.0142085  -0.370675 0.438751 0.0300679
6.87 0.0140866  -0.369636 0.440316 0.0251201
6.88 0.0139657  -0.368594 0.44186 0.0201695
6.89 0.0138457  -0.36755 0.443384 0.0152167
6.9 0.0137268  -0.366503 0.444886 0.0102622
6.91 0.0136088  -0.365454 0.446368 0.00530661
6.92 0.0134918  -0.364403 0.447828 0.000350425
6.93 0.0133757  -0.36335 0.449267 -0.0046058
6.94 0.0132606  -0.362294 0.450685 -0.00956152
6.95 0.0131464  -0.361236 0.452082 -0.0145162
6.96 0.0130332  -0.360175 0.453458 -0.0194693
6.97 0.0129209  -0.359113 0.454812 -0.0244202
6.98 0.0128096  -0.358048 0.456145 -0.0293685
6.99 0.0126991  -0.356981 0.457456 -0.0343135
7 0.0125896  -0.355912 0.458747 -0.0392548
7.01 0.0124809  -0.354841 0.460015 -0.0441918
7.02 0.0123731  -0.353768 0.461262 -0.0491239
7.03 0.0122663  -0.352693 0.462488 -0.0540507
7.04 0.0121603  -0.351615 0.463692 -0.0589715
7.05 0.0120552  -0.350536 0.464874 -0.0638859
7.06 0.0119509  -0.349455 0.466035 -0.0687933
7.07 0.0118475  -0.348371 0.467174 -0.0736932
7.08 0.0117449  -0.347286 0.468291 -0.078585
7.09 0.0116432  -0.346198 0.469386 -0.0834683
7.1 0.0115424  -0.345109 0.47046 -0.0883424
7.11 0.0114423  -0.344018 0.471512 -0.0932069
7.12 0.0113431  -0.342925 0.472542 -0.0980612
7.13 0.0112447  -0.34183 0.47355 -0.102905
7.14 0.0111471  -0.340733 0.474536 -0.107737
7.15 0.0110503  -0.339634 0.4755 -0.112558
7.16 0.0109543  -0.338533 0.476442 -0.117366
7.17 0.0108591  -0.337431 0.477363 -0.122162
7.18 0.0107647  -0.336327 0.478261 -0.126944
7.19 0.010671  -0.335221 0.479137 -0.131713
7.2 0.0105782  -0.334113 0.479991 -0.136467
7.21 0.0104861  -0.333004 0.480823 -0.141206
7.22 0.0103947  -0.331893 0.481633 -0.14593
7.23 0.0103041  -0.33078 0.482421 -0.150638
7.24 0.0102143  -0.329665 0.483186 -0.15533
7.25 0.0101251  -0.328549 0.48393 -0.160005
7.26 0.0100368  -0.327431 0.484651 -0.164662
7.27 0.00994911  -0.326312 0.48535 -0.169302
7.28 0.00986218  -0.325191 0.486027 -0.173923
7.29 0.00977596  -0.324069 0.486681 -0.178526
7.3 0.00969045  -0.322944 0.487314 -0.183109
7.31 0.00960565  -0.321819 0.487924 -0.187672
7.32 0.00952155  -0.320691 0.488512 -0.192215
7.33 0.00943814  -0.319563 0.489077 -0.196737
7.34 0.00935541  -0.318432 0.489621 -0.201237
7.35 0.00927337  -0.317301 0.490142 -0.205716
7.36 0.009192  -0.316168 0.490641 -0.210173
7.37 0.0091113  -0.315033 0.491117 -0.214607
7.38 0.00903126  -0.313897 0.491571 -0.219018
7.39 0.00895189  -0.312759 0.492003 -0.223405
7.4 0.00887316  -0.31162 0.492413 -0.227768
7.41 0.00879509  -0.31048 0.4928 -0.232106
7.42 0.00871765  -0.309339 0.493165 -0.236419
7.43 0.00864086  -0.308196 0.493508 -0.240707
7.44 0.00856469  -0.307051 0.493828 -0.244969
7.45 0.00848915  -0.305906 0.494127 -0.249204
7.46 0.00841424  -0.304759 0.494403 -0.253413
7.47 0.00833994  -0.303611 0.494656 -0.257594
7.48 0.00826625  -0.302461 0.494888 -0.261747
7.49 0.00819316  -0.30131 0.495097 -0.265872
7.5 0.00812068  -0.300158 0.495283 -0.269969
7.51 0.00804879  -0.299005 0.495448 -0.274036
7.52 0.0079775  -0.297851 0.49559 -0.278074
7.53 0.00790679  -0.296695 0.495711 -0.282082
7.54 0.00783666  -0.295539 0.495808 -0.28606
7.55 0.00776711  -0.294381 0.495884 -0.290007
7.56 0.00769812  -0.293222 0.495938 -0.293923
7.57 0.00762971  -0.292061 0.495969 -0.297807
7.58 0.00756185  -0.2909 0.495978 -0.301659
7.59 0.00749456  -0.289738 0.495965 -0.305479
7.6 0.00742781  -0.288574 0.49593 -0.309266
7.61 0.00736161  -0.28741 0.495873 -0.31302
7.62 0.00729596  -0.286244 0.495794 -0.31674
7.63 0.00723084  -0.285077 0.495693 -0.320427
7.64 0.00716626  -0.28391 0.495569 -0.324079
7.65 0.00710221  -0.282741 0.495424 -0.327696
7.66 0.00703868  -0.281571 0.495257 -0.331278
7.67 0.00697567  -0.2804 0.495067 -0.334825
7.68 0.00691318  -0.279229 0.494856 -0.338336
7.69 0.0068512  -0.278056 0.494623 -0.34181
7.7 0.00678972  -0.276882 0.494368 -0.345248
7.71 0.00672875  -0.275708 0.494091 -0.348649
7.72 0.00666828  -0.274532 0.493792 -0.352013
7.73 0.0066083  -0.273356 0.493471 -0.355339
7.74 0.00654882  -0.272179 0.493129 -0.358627
7.75 0.00648981  -0.271001 0.492765 -0.361877
7.76 0.00643129  -0.269822 0.492379 -0.365088
7.77 0.00637325  -0.268642 0.491972 -0.368261
7.78 0.00631568  -0.267461 0.491543 -0.371394
7.79 0.00625858  -0.266279 0.491092 -0.374487
7.8 0.00620195  -0.265097 0.49062 -0.37754
7.81 0.00614577  -0.263914 0.490126 -0.380553
7.82 0.00609006  -0.26273 0.48961 -0.383526
7.83 0.0060348  -0.261545 0.489074 -0.386458
7.84 0.00597998  -0.26036 0.488515 -0.389348
7.85 0.00592562  -0.259173 0.487936 -0.392197
7.86 0.00587169  -0.257986 0.487335 -0.395004
7.87 0.0058182  -0.256798 0.486713 -0.397769
7.88 0.00576515  -0.25561 0.486069 -0.400492
7.89 0.00571253  -0.254421 0.485404 -0.403173
7.9 0.00566033  -0.253231 0.484719 -0.40581
7.91 0.00560856  -0.25204 0.484012 -0.408404
7.92 0.0055572  -0.250849 0.483284 -0.410955
7.93 0.00550626  -0.249657 0.482535 -0.413462
7.94 0.00545574  -0.248464 0.481765 -0.415926
7.95 0.00540562  -0.247271 0.480974 -0.418345
7.96 0.00535591  -0.246077 0.480162 -0.420719
7.97 0.00530659  -0.244883 0.479329 -0.423049
7.98 0.00525768  -0.243688 0.478476 -0.425335
7.99 0.00520916  -0.242492 0.477601 -0.427575
8 0.00516103  -0.241296 0.476707 -0.429769
8.01 0.00511328  -0.240099 0.475791 -0.431919
8.02 0.00506593  -0.238901 0.474855 -0.434022
8.03 0.00501895  -0.237703 0.473899 -0.436079
8.04 0.00497235  -0.236505 0.472922 -0.438091
8.05 0.00492612  -0.235305 0.471924 -0.440055
8.06 0.00488026  -0.234106 0.470906 -0.441974
8.07 0.00483477  -0.232906 0.469868 -0.443845
8.08 0.00478964  -0.231705 0.46881 -0.44567
8.09 0.00474488  -0.230504 0.467732 -0.447447
8.1 0.00470047  -0.229302 0.466633 -0.449177
8.11 0.00465641  -0.2281 0.465515 -0.45086
8.12 0.00461271  -0.226897 0.464376 -0.452495
8.13 0.00456935  -0.225694 0.463218 -0.454082
8.14 0.00452634  -0.224491 0.462039 -0.455621
8.15 0.00448367  -0.223287 0.460841 -0.457113
8.16 0.00444134  -0.222082 0.459624 -0.458556
8.17 0.00439934  -0.220877 0.458386 -0.45995
8.18 0.00435768  -0.219672 0.457129 -0.461296
8.19 0.00431635  -0.218466 0.455853 -0.462593
8.2 0.00427534  -0.21726 0.454557 -0.463842
8.21 0.00423465  -0.216054 0.453241 -0.465042
8.22 0.00419429  -0.214847 0.451907 -0.466193
8.23 0.00415424  -0.21364 0.450553 -0.467294
8.24 0.00411451  -0.212432 0.449179 -0.468347
8.25 0.00407509  -0.211224 0.447787 -0.46935
8.26 0.00403598  -0.210016 0.446376 -0.470303
8.27 0.00399717  -0.208807 0.444946 -0.471208
8.28 0.00395867  -0.207598 0.443497 -0.472062
8.29 0.00392047  -0.206389 0.442029 -0.472867
8.3 0.00388257  -0.20518 0.440542 -0.473623
8.31 0.00384496  -0.20397 0.439037 -0.474328
8.32 0.00380764  -0.202759 0.437513 -0.474984
8.33 0.00377061  -0.201549 0.435971 -0.47559
8.34 0.00373387  -0.200338 0.43441 -0.476146
8.35 0.00369741  -0.199127 0.432831 -0.476651
8.36 0.00366123  -0.197916 0.431233 -0.477107
8.37 0.00362534  -0.196704 0.429618 -0.477513
8.38 0.00358971  -0.195492 0.427984 -0.477869
8.39 0.00355437  -0.19428 0.426332 -0.478174
8.4 0.00351929  -0.193068 0.424662 -0.47843
8.41 0.00348448  -0.191855 0.422975 -0.478635
8.42 0.00344994  -0.190642 0.421269 -0.47879
8.43 0.00341566  -0.189429 0.419546 -0.478895
8.44 0.00338164  -0.188216 0.417806 -0.47895
8.45 0.00334787  -0.187003 0.416048 -0.478955
8.46 0.00331437  -0.185789 0.414272 -0.47891
8.47 0.00328112  -0.184575 0.412479 -0.478814
8.48 0.00324811  -0.183361 0.410669 -0.478668
8.49 0.00321536  -0.182147 0.408841 -0.478473
8.5 0.00318285  -0.180932 0.406997 -0.478227
8.51 0.00315059  -0.179718 0.405135 -0.477931
8.52 0.00311856  -0.178503 0.403257 -0.477586
8.53 0.00308678  -0.177288 0.401361 -0.47719
8.54 0.00305523  -0.176073 0.399449 -0.476745
8.55 0.00302392  -0.174858 0.397521 -0.47625
8.56 0.00299283  -0.173642 0.395576 -0.475705
8.57 0.00296198  -0.172427 0.393614 -0.47511
8.58 0.00293135  -0.171211 0.391636 -0.474466
8.59 0.00290095  -0.169996 0.389641 -0.473772
8.6 0.00287077  -0.16878 0.387631 -0.473029
8.61 0.00284082  -0.167564 0.385604 -0.472237
8.62 0.00281108  -0.166348 0.383562 -0.471396
8.63 0.00278155  -0.165132 0.381503 -0.470505
8.64 0.00275224  -0.163915 0.379429 -0.469565
8.65 0.00272314  -0.162699 0.377339 -0.468577
8.66 0.00269425  -0.161482 0.375233 -0.467539
8.67 0.00266557  -0.160266 0.373112 -0.466453
8.68 0.00263709  -0.159049 0.370975 -0.465319
8.69 0.00260882  -0.157833 0.368824 -0.464136
8.7 0.00258075  -0.156616 0.366656 -0.462904
8.71 0.00255287  -0.155399 0.364474 -0.461625
8.72 0.00252519  -0.154182 0.362277 -0.460297
8.73 0.00249771  -0.152965 0.360065 -0.458922
8.74 0.00247042  -0.151748 0.357838 -0.457499
8.75 0.00244332  -0.150531 0.355596 -0.456029
8.76 0.00241641  -0.149314 0.35334 -0.454511
8.77 0.00238969  -0.148097 0.351069 -0.452946
8.78 0.00236315  -0.14688 0.348783 -0.451334
8.79 0.00233679  -0.145663 0.346484 -0.449675
8.8 0.00231061  -0.144446 0.34417 -0.447969
8.81 0.00228461  -0.143229 0.341842 -0.446217
8.82 0.00225879  -0.142011 0.3395 -0.444419
8.83 0.00223314  -0.140794 0.337144 -0.442575
8.84 0.00220767  -0.139577 0.334775 -0.440684
8.85 0.00218237  -0.13836 0.332391 -0.438748
8.86 0.00215723  -0.137142 0.329994 -0.436767
8.87 0.00213227  -0.135925 0.327584 -0.43474
8.88 0.00210746  -0.134708 0.32516 -0.432669
8.89 0.00208282  -0.133491 0.322723 -0.430552
8.9 0.00205835  -0.132273 0.320273 -0.428391
8.91 0.00203403  -0.131056 0.31781 -0.426186
8.92 0.00200987  -0.129839 0.315334 -0.423937
8.93 0.00198587  -0.128622 0.312845 -0.421643
8.94 0.00196202  -0.127405 0.310343 -0.419307
8.95 0.00193832  -0.126188 0.307829 -0.416926
8.96 0.00191477  -0.124971 0.305302 -0.414503
8.97 0.00189137  -0.123753 0.302763 -0.412037
8.98 0.00186812  -0.122536 0.300212 -0.409528
8.99 0.00184502  -0.12132 0.297648 -0.406977
9 0.00182205  -0.120103 0.295072 -0.404384
9.01 0.00179923  -0.118886 0.292485 -0.40175
9.02 0.00177655  -0.117669 0.289885 -0.399073
9.03 0.00175401  -0.116452 0.287274 -0.396356
9.04 0.00173161  -0.115235 0.284651 -0.393598
9.05 0.00170933  -0.114019 0.282017 -0.390799
9.06 0.0016872  -0.112802 0.279371 -0.38796
9.07 0.00166519  -0.111585 0.276714 -0.385081
9.08 0.00164331  -0.110369 0.274046 -0.382162
9.09 0.00162157  -0.109152 0.271367 -0.379204
9.1 0.00159995  -0.107936 0.268677 -0.376206
9.11 0.00157845  -0.10672 0.265976 -0.37317
9.12 0.00155707  -0.105503 0.263265 -0.370096
9.13 0.00153582  -0.104287 0.260543 -0.366983
9.14 0.00151469  -0.103071 0.25781 -0.363833
9.15 0.00149368  -0.101855 0.255067 -0.360645
9.16 0.00147278  -0.100639 0.252314 -0.357421
9.17 0.001452  -0.0994232 0.249551 -0.354159
9.18 0.00143133  -0.0982074 0.246777 -0.350861
9.19 0.00141078  -0.0969917 0.243994 -0.347527
9.2 0.00139033  -0.095776 0.241201 -0.344157
9.21 0.00136999  -0.0945604 0.238399 -0.340752
9.22 0.00134976  -0.0933449 0.235586 -0.337312
9.23 0.00132964  -0.0921295 0.232765 -0.333837
9.24 0.00130962  -0.0909142 0.229934 -0.330328
9.25 0.0012897  -0.089699 0.227094 -0.326785
9.26 0.00126989  -0.0884838 0.224245 -0.323209
9.27 0.00125017  -0.0872687 0.221387 -0.319599
9.28 0.00123055  -0.0860537 0.21852 -0.315957
9.29 0.00121103  -0.0848389 0.215645 -0.312282
9.3 0.00119161  -0.083624 0.212761 -0.308575
9.31 0.00117227  -0.0824093 0.209868 -0.304836
9.32 0.00115303  -0.0811947 0.206967 -0.301067
9.33 0.00113388  -0.0799802 0.204058 -0.297266
9.34 0.00111482  -0.0787657 0.201141 -0.293435
9.35 0.00109585  -0.0775514 0.198216 -0.289574
9.36 0.00107696  -0.0763371 0.195283 -0.285683
9.37 0.00105816  -0.075123 0.192342 -0.281763
9.38 0.00103944  -0.0739089 0.189393 -0.277814
9.39 0.0010208  -0.0726949 0.186437 -0.273837
9.4 0.00100224  -0.071481 0.183474 -0.269832
9.41 0.000983763  -0.0702672 0.180504 -0.265799
9.42 0.000965362  -0.0690536 0.177526 -0.261739
9.43 0.000947037  -0.0678399 0.174541 -0.257652
9.44 0.000928787  -0.0666264 0.17155 -0.253539
9.45 0.00091061  -0.065413 0.168551 -0.2494
9.46 0.000892505  -0.0641997 0.165546 -0.245235
9.47 0.00087447  -0.0629865 0.162535 -0.241046
9.48 0.000856504  -0.0617733 0.159517 -0.236832
9.49 0.000838606  -0.0605603 0.156493 -0.232593
9.5 0.000820774  -0.0593473 0.153462 -0.228331
9.51 0.000803007  -0.0581345 0.150426 -0.224046
9.52 0.000785303  -0.0569217 0.147384 -0.219737
9.53 0.000767661  -0.055709 0.144335 -0.215407
9.54 0.00075008  -0.0544964 0.141282 -0.211054
9.55 0.000732558  -0.0532839 0.138222 -0.20668
9.56 0.000715094  -0.0520715 0.135158 -0.202284
9.57 0.000697687  -0.0508591 0.132088 -0.197868
9.58 0.000680335  -0.0496469 0.129013 -0.193432
9.59 0.000663037  -0.0484347 0.125932 -0.188977
9.6 0.000645791  -0.0472226 0.122847 -0.184502
9.61 0.000628596  -0.0460107 0.119757 -0.180008
9.62 0.000611452  -0.0447987 0.116663 -0.175496
9.63 0.000594356  -0.0435869 0.113563 -0.170966
9.64 0.000577306  -0.0423751 0.11046 -0.166418
9.65 0.000560303  -0.0411635 0.107352 -0.161854
9.66 0.000543344  -0.0399519 0.10424 -0.157273
9.67 0.000526427  -0.0387403 0.101124 -0.152676
9.68 0.000509553  -0.0375289 0.0980034 -0.148064
9.69 0.000492719  -0.0363175 0.0948794 -0.143437
9.7 0.000475925  -0.0351062 0.0917518 -0.138795
9.71 0.000459168  -0.0338949 0.0886206 -0.134139
9.72 0.000442447  -0.0326838 0.085486 -0.129469
9.73 0.000425762  -0.0314727 0.082348 -0.124786
9.74 0.000409111  -0.0302616 0.0792069 -0.12009
9.75 0.000392492  -0.0290506 0.0760626 -0.115383
9.76 0.000375905  -0.0278397 0.0729155 -0.110663
9.77 0.000359347  -0.0266288 0.0697655 -0.105933
9.78 0.000342818  -0.025418 0.0666128 -0.101191
9.79 0.000326316  -0.0242073 0.0634575 -0.0964396
9.8 0.00030984  -0.0229966 0.0602997 -0.0916781
9.81 0.000293389  -0.0217859 0.0571397 -0.0869074
9.82 0.000276961  -0.0205753 0.0539774 -0.0821278
9.83 0.000260554  -0.0193648 0.050813 -0.0773399
9.84 0.000244169  -0.0181542 0.0476467 -0.0725442
9.85 0.000227804  -0.0169438 0.0444785 -0.0677411
9.86 0.000211456  -0.0157333 0.0413087 -0.0629311
9.87 0.000195126  -0.0145229 0.0381372 -0.0581148
9.88 0.00017881  -0.0133126 0.0349642 -0.0532926
9.89 0.000162509  -0.0121022 0.0317899 -0.048465
9.9 0.000146222  -0.0108919 0.0286144 -0.0436325
9.91 0.000129946  -0.00968165 0.0254378 -0.0387955
9.92 0.00011368  -0.00847139 0.0222602 -0.0339547
9.93 9.74234e-05  -0.00726115 0.0190818 -0.0291104
9.94 8.11743e-05  -0.00605093 0.0159026 -0.0242632
9.95 6.49318e-05  -0.00484073 0.0127228 -0.0194135
9.96 4.86942e-05  -0.00363054 0.00954254 -0.0145618
9.97 3.24608e-05  -0.00242035 0.0063619 -0.0097087
9.98 1.62297e-05  -0.00121017 0.00318101 -0.00485459
